Site	Species	Sex	Observed_Stage	PCL	FL	STL	Hook_Size	Set	Day	Month	Year
Aransas_Bay	Bagre_marinus	U			280	340	10	1	11	7	2017
Aransas_Bay	Bagre_marinus	U			292	352	10	1	11	7	2017
Aransas_Bay	Bagre_marinus	U			280	355	10	1	11	7	2017
Aransas_Bay	Bagre_marinus	U			280	357	10	1	11	7	2017
Aransas_Bay	Bagre_marinus	U			290	360	10	1	11	7	2017
Aransas_Bay	Bagre_marinus	U			295	365	10	1	11	7	2017
Aransas_Bay	Bagre_marinus	U			310	375	10	1	11	7	2017
Aransas_Bay	Bagre_marinus	U			344	418	10	1	11	7	2017
Aransas_Bay	Bagre_marinus	U			345	424	10	1	11	7	2017
Aransas_Bay	Bagre_marinus	U			380	460	10	1	11	7	2017
Aransas_Bay	Bagre_marinus	U			395	484	15	1	11	7	2017
Aransas_Bay	Bagre_marinus	U			430	510	10	1	11	7	2017
Aransas_Bay	Bagre_marinus	U			445	530	15	1	11	7	2017
Aransas_Bay	Bagre_marinus	U			540	630	15	1	11	7	2017
Aransas_Bay	Bagre_marinus	U			361	437	10	2	11	7	2017
Aransas_Bay	Bagre_marinus	U			375	460	10	2	11	7	2017
Aransas_Bay	Bagre_marinus	U			405	495	10	2	11	7	2017
Aransas_Bay	Bagre_marinus	U			410	500	10	2	11	7	2017
Aransas_Bay	Bagre_marinus	U			480	553	15	2	11	7	2017
Aransas_Bay	Bagre_marinus	U			173	215	10	3	11	7	2017
Aransas_Bay	Bagre_marinus	U			380	444	10	3	11	7	2017
Aransas_Bay	Bagre_marinus	U			387	461	10	3	11	7	2017
Aransas_Bay	Bagre_marinus	U			398	491	10	3	11	7	2017
Aransas_Bay	Bagre_marinus	U			459	525	10	3	11	7	2017
Aransas_Bay	Bagre_marinus	U			461	545	10	3	11	7	2017
Aransas_Bay	Bagre_marinus	U			454	547	15	3	11	7	2017
Aransas_Bay	Bagre_marinus	U					15	3	11	7	2017
Aransas_Bay	Bagre_marinus	U			286	338	10	4	11	7	2017
Aransas_Bay	Bagre_marinus	U			382	451	10	4	11	7	2017
Aransas_Bay	Bagre_marinus	U			408	473	10	4	11	7	2017
Aransas_Bay	Bagre_marinus	U			439	515	15	4	11	7	2017
Aransas_Bay	Bagre_marinus	U			508	591	15	4	11	7	2017
Redfish_Bay	Bagre_marinus	M			380	465	10	2	11	8	2017
Redfish_Bay	Bagre_marinus	U			435	515	15	2	11	8	2017
Redfish_Bay	Bagre_marinus	U			475	565	10	2	11	8	2017
Redfish_Bay	Bagre_marinus	M			509	610	10	2	11	8	2017
Redfish_Bay	Bagre_marinus	F			364	440	10	3	11	8	2017
Redfish_Bay	Bagre_marinus	M			422	505	15	3	11	8	2017
Redfish_Bay	Bagre_marinus	F			440	521	10	3	11	8	2017
Redfish_Bay	Bagre_marinus	U			450	534	15	3	11	8	2017
Redfish_Bay	Bagre_marinus	M			465	555	15	3	11	8	2017
Redfish_Bay	Bagre_marinus	M			470	556	10	3	11	8	2017
Redfish_Bay	Bagre_marinus	U			470	564	10	3	11	8	2017
Redfish_Bay	Bagre_marinus	M			520	610	10	3	11	8	2017
Redfish_Bay	Bagre_marinus	U			191	236	10	4	11	8	2017
Redfish_Bay	Bagre_marinus	F			470	551	10	4	11	8	2017
Redfish_Bay	Bagre_marinus	M			525	605	15	4	11	8	2017
Corpus_Christi_Bay	Bagre_marinus	U			370	452	10	1	21	8	2017
Corpus_Christi_Bay	Bagre_marinus	U			430	524	10	1	21	8	2017
Corpus_Christi_Bay	Bagre_marinus	U			461	557	15	2	21	8	2017
Corpus_Christi_Bay	Bagre_marinus	U			340	415	10	3	21	8	2017
Corpus_Christi_Bay	Bagre_marinus	U			280	465	10	3	21	8	2017
Corpus_Christi_Bay	Bagre_marinus	U			470	558	10	3	21	8	2017
Corpus_Christi_Bay	Bagre_marinus	U			430	508	10	4	21	8	2017
Corpus_Christi_Bay	Bagre_marinus	U			470	560	10	4	21	8	2017
Redfish_Bay	Bagre_marinus	U			365	444	10	1	13	9	2017
Redfish_Bay	Bagre_marinus	U			410	480	10	1	13	9	2017
Redfish_Bay	Bagre_marinus	U			390	482	10	1	13	9	2017
Redfish_Bay	Bagre_marinus	U			408	484	10	1	13	9	2017
Redfish_Bay	Bagre_marinus	U			365	430	10	2	13	9	2017
Redfish_Bay	Bagre_marinus	U			380	445	10	2	13	9	2017
Redfish_Bay	Bagre_marinus	U			380	451	10	2	13	9	2017
Redfish_Bay	Bagre_marinus	U			390	455	10	2	13	9	2017
Redfish_Bay	Bagre_marinus	U			381	466	10	2	13	9	2017
Redfish_Bay	Bagre_marinus	U			410	480	10	2	13	9	2017
Redfish_Bay	Bagre_marinus	U			392	481	10	2	13	9	2017
Redfish_Bay	Bagre_marinus	U			421	491	10	2	13	9	2017
Redfish_Bay	Bagre_marinus	U			423	495	10	2	13	9	2017
Redfish_Bay	Bagre_marinus	U			424	497	10	2	13	9	2017
Redfish_Bay	Bagre_marinus	U			445	521	10	2	13	9	2017
Redfish_Bay	Bagre_marinus	U			460	529	10	2	13	9	2017
Redfish_Bay	Bagre_marinus	U			444	538	10	2	13	9	2017
Redfish_Bay	Bagre_marinus	U			443	539	10	2	13	9	2017
Redfish_Bay	Bagre_marinus	U			460	545	15	2	13	9	2017
Redfish_Bay	Bagre_marinus	U			450	546	15	2	13	9	2017
Redfish_Bay	Bagre_marinus	U			496	571	15	2	13	9	2017
Redfish_Bay	Bagre_marinus	U			516	595	15	2	13	9	2017
Redfish_Bay	Bagre_marinus	U			430	351	10	3	13	9	2017
Redfish_Bay	Bagre_marinus	U			306	374	10	3	13	9	2017
Redfish_Bay	Bagre_marinus	U			331	388	10	3	13	9	2017
Redfish_Bay	Bagre_marinus	U			370	446	10	3	13	9	2017
Redfish_Bay	Bagre_marinus	U			380	450	10	3	13	9	2017
Redfish_Bay	Bagre_marinus	U			387	470	10	3	13	9	2017
Redfish_Bay	Bagre_marinus	U			386	475	10	3	13	9	2017
Redfish_Bay	Bagre_marinus	U			470	550	10	3	13	9	2017
Redfish_Bay	Bagre_marinus	U			480	565	10	3	13	9	2017
Redfish_Bay	Bagre_marinus	U			300	368	10	4	13	9	2017
Redfish_Bay	Bagre_marinus	U			355	435	10	4	13	9	2017
Redfish_Bay	Bagre_marinus	U			370	455	10	4	13	9	2017
Redfish_Bay	Bagre_marinus	U			455	456	10	4	13	9	2017
Redfish_Bay	Bagre_marinus	U			400	472	10	4	13	9	2017
Redfish_Bay	Bagre_marinus	U			413	480	15	4	13	9	2017
Redfish_Bay	Bagre_marinus	U			445	512	10	4	13	9	2017
Redfish_Bay	Bagre_marinus	U			430	515	15	4	13	9	2017
Redfish_Bay	Bagre_marinus	U			430	520	10	4	13	9	2017
Redfish_Bay	Bagre_marinus	U			454	540	10	4	13	9	2017
Redfish_Bay	Bagre_marinus	U			470	550	10	4	13	9	2017
Redfish_Bay	Bagre_marinus	U			485	564	15	4	13	9	2017
Redfish_Bay	Bagre_marinus	U			515	583	10	4	13	9	2017
Corpus_Christi_Bay	Bagre_marinus	U			320	386	10	1	20	9	2017
Corpus_Christi_Bay	Bagre_marinus	U			353	392	10	1	20	9	2017
Corpus_Christi_Bay	Bagre_marinus	U			326	410	10	1	20	9	2017
Corpus_Christi_Bay	Bagre_marinus	U			426	520	15	1	20	9	2017
Corpus_Christi_Bay	Bagre_marinus	U			428	530	10	1	20	9	2017
Corpus_Christi_Bay	Bagre_marinus	U			436	538	10	1	20	9	2017
Corpus_Christi_Bay	Bagre_marinus	U			469	571	10	1	20	9	2017
Corpus_Christi_Bay	Bagre_marinus	U			500	581	10	1	20	9	2017
Corpus_Christi_Bay	Bagre_marinus	U			508	605	15	1	20	9	2017
Corpus_Christi_Bay	Bagre_marinus	U			343	408	10	2	20	9	2017
Corpus_Christi_Bay	Bagre_marinus	U			365	429	15	2	20	9	2017
Corpus_Christi_Bay	Bagre_marinus	U			370	451	10	2	20	9	2017
Corpus_Christi_Bay	Bagre_marinus	U			413	502	10	2	20	9	2017
Corpus_Christi_Bay	Bagre_marinus	U			414	503	10	2	20	9	2017
Corpus_Christi_Bay	Bagre_marinus	U			416	505	10	2	20	9	2017
Corpus_Christi_Bay	Bagre_marinus	U						2	20	9	2017
Aransas_Bay	Bagre_marinus	U			429	450	10	1	18	10	2017
Aransas_Bay	Bagre_marinus	U			394	481	10	1	18	10	2017
Aransas_Bay	Bagre_marinus	U			415	492	10	1	18	10	2017
Aransas_Bay	Bagre_marinus	U			405	499	15	1	18	10	2017
Aransas_Bay	Bagre_marinus	U			421	500	10	1	18	10	2017
Aransas_Bay	Bagre_marinus	U			452	525	10	1	18	10	2017
Aransas_Bay	Bagre_marinus	U			442	525	10	1	18	10	2017
Aransas_Bay	Bagre_marinus	U			446	526	15	1	18	10	2017
Aransas_Bay	Bagre_marinus	U			452	528	10	1	18	10	2017
Aransas_Bay	Bagre_marinus	U			452	530	10	1	18	10	2017
Aransas_Bay	Bagre_marinus	U			462	538	10	1	18	10	2017
Aransas_Bay	Bagre_marinus	U			460	545	15	1	18	10	2017
Aransas_Bay	Bagre_marinus	U			457	549	10	1	18	10	2017
Aransas_Bay	Bagre_marinus	U			460	556	10	1	18	10	2017
Aransas_Bay	Bagre_marinus	U			491	589	10	1	18	10	2017
Aransas_Bay	Bagre_marinus	U			335	360	10	2	18	10	2017
Aransas_Bay	Bagre_marinus	U			328	368	10	2	18	10	2017
Aransas_Bay	Bagre_marinus	U			435	512	10	2	18	10	2017
Aransas_Bay	Bagre_marinus	U			442	515	10	2	18	10	2017
Aransas_Bay	Bagre_marinus	U			419	516	15	2	18	10	2017
Aransas_Bay	Bagre_marinus	U			439	522	10	2	18	10	2017
Aransas_Bay	Bagre_marinus	U			455	532	10	2	18	10	2017
Aransas_Bay	Bagre_marinus	U			443	532	15	2	18	10	2017
Aransas_Bay	Bagre_marinus	U			450	534	10	2	18	10	2017
Aransas_Bay	Bagre_marinus	U			451	535	15	2	18	10	2017
Aransas_Bay	Bagre_marinus	U			460	535	15	2	18	10	2017
Aransas_Bay	Bagre_marinus	U			439	537	10	2	18	10	2017
Aransas_Bay	Bagre_marinus	U			442	545	10	2	18	10	2017
Aransas_Bay	Bagre_marinus	U			475	545	10	2	18	10	2017
Aransas_Bay	Bagre_marinus	U			450	545	10	2	18	10	2017
Aransas_Bay	Bagre_marinus	U			455	552	10	2	18	10	2017
Aransas_Bay	Bagre_marinus	U			475	554	15	2	18	10	2017
Aransas_Bay	Bagre_marinus	U			478	555	15	2	18	10	2017
Aransas_Bay	Bagre_marinus	U			469	559	10	2	18	10	2017
Aransas_Bay	Bagre_marinus	U			470	562	10	2	18	10	2017
Aransas_Bay	Bagre_marinus	U			485	571	10	2	18	10	2017
Aransas_Bay	Bagre_marinus	U			492	576	10	2	18	10	2017
Aransas_Bay	Bagre_marinus	U			491	580	10	2	18	10	2017
Aransas_Bay	Bagre_marinus	U			520	595	10	2	18	10	2017
Aransas_Bay	Bagre_marinus	U			511	600	15	2	18	10	2017
Aransas_Bay	Bagre_marinus	U			497	601	15	2	18	10	2017
Aransas_Bay	Bagre_marinus	U			525	625	15	2	18	10	2017
Aransas_Bay	Bagre_marinus	U			300	376	10	3	18	10	2017
Aransas_Bay	Bagre_marinus	U			440	526	10	3	18	10	2017
Aransas_Bay	Bagre_marinus	U			458	550	15	3	18	10	2017
Aransas_Bay	Bagre_marinus	U			446	555	10	3	18	10	2017
Aransas_Bay	Bagre_marinus	U			460	560	15	3	18	10	2017
Aransas_Bay	Bagre_marinus	U			460	560	15	3	18	10	2017
Aransas_Bay	Bagre_marinus	U			465	565	10	3	18	10	2017
Aransas_Bay	Bagre_marinus	U			480	565	10	3	18	10	2017
Aransas_Bay	Bagre_marinus	U			480	585	10	3	18	10	2017
Aransas_Bay	Bagre_marinus	U			505	600	10	3	18	10	2017
Aransas_Bay	Bagre_marinus	U			505	612	10	3	18	10	2017
Aransas_Bay	Bagre_marinus	U			520	620	10	3	18	10	2017
Aransas_Bay	Bagre_marinus	U			200	236	10	4	18	10	2017
Aransas_Bay	Bagre_marinus	U			310	370	15	4	18	10	2017
Aransas_Bay	Bagre_marinus	U			480	550	10	4	18	10	2017
Aransas_Bay	Bagre_marinus	U			478	576	10	4	18	10	2017
Aransas_Bay	Bagre_marinus	U			500	600	15	4	18	10	2017
Aransas_Bay	Bagre_marinus	U			500	605	10	4	18	10	2017
Redfish_Bay	Bagre_marinus	U			360	440	10	1	20	10	2017
Redfish_Bay	Bagre_marinus	U			370	450	10	1	20	10	2017
Redfish_Bay	Bagre_marinus	U			374	452	10	1	20	10	2017
Redfish_Bay	Bagre_marinus	U			399	490	10	1	20	10	2017
Redfish_Bay	Bagre_marinus	U			418	490	10	1	20	10	2017
Redfish_Bay	Bagre_marinus	U			407	493	10	1	20	10	2017
Redfish_Bay	Bagre_marinus	U			421	506	10	1	20	10	2017
Redfish_Bay	Bagre_marinus	U			427	508	10	1	20	10	2017
Redfish_Bay	Bagre_marinus	U			420	509	10	1	20	10	2017
Redfish_Bay	Bagre_marinus	U			438	517	10	1	20	10	2017
Redfish_Bay	Bagre_marinus	U			452	534	10	1	20	10	2017
Redfish_Bay	Bagre_marinus	U			482	571	15	1	20	10	2017
Redfish_Bay	Bagre_marinus	U			525	614	10	1	20	10	2017
Redfish_Bay	Bagre_marinus	U			278	345	10	2	20	10	2017
Redfish_Bay	Bagre_marinus	U			404	493	15	2	20	10	2017
Redfish_Bay	Bagre_marinus	U			435	526	10	2	20	10	2017
Redfish_Bay	Bagre_marinus	U			524	615	15	2	20	10	2017
Redfish_Bay	Bagre_marinus	U			407	492	10	3	20	10	2017
Redfish_Bay	Bagre_marinus	U			470	556	15	3	20	10	2017
Redfish_Bay	Bagre_marinus	U			430	255	10	4	20	10	2017
Redfish_Bay	Bagre_marinus	U			370	450	15	4	20	10	2017
Redfish_Bay	Bagre_marinus	U			440	530	10	4	20	10	2017
Redfish_Bay	Bagre_marinus	U			448	533	10	4	20	10	2017
Redfish_Bay	Bagre_marinus	U			456	543	10	4	20	10	2017
Redfish_Bay	Bagre_marinus	U			464	552	10	4	20	10	2017
Corpus_Christi_Bay	Bagre_marinus	U			364	430	15	1	25	10	2017
Corpus_Christi_Bay	Bagre_marinus	U			420	503	10	1	25	10	2017
Corpus_Christi_Bay	Bagre_marinus	U			456	540	15	1	25	10	2017
Corpus_Christi_Bay	Bagre_marinus	U			458	556	10	1	25	10	2017
Corpus_Christi_Bay	Bagre_marinus	U			514	602	10	1	25	10	2017
Corpus_Christi_Bay	Bagre_marinus	U			526	629	10	1	25	10	2017
Corpus_Christi_Bay	Bagre_marinus	U			461	563	15	2	25	10	2017
Corpus_Christi_Bay	Bagre_marinus	U			490	579	10	2	25	10	2017
Corpus_Christi_Bay	Bagre_marinus	U			489	581	15	2	25	10	2017
Corpus_Christi_Bay	Bagre_marinus	U			491	582	10	2	25	10	2017
Corpus_Christi_Bay	Bagre_marinus	U			514	610	15	2	25	10	2017
Corpus_Christi_Bay	Bagre_marinus	U			510	620	15	3	25	10	2017
Corpus_Christi_Bay	Bagre_marinus	U			445	533	15	4	25	10	2017
Corpus_Christi_Bay	Bagre_marinus	U			455	552	15	4	25	10	2017
Corpus_Christi_Bay	Bagre_marinus	U			480	565	10	4	25	10	2017
Corpus_Christi_Bay	Bagre_marinus	U			480	576	10	4	25	10	2017
Corpus_Christi_Bay	Bagre_marinus	U			495	600	15	4	25	10	2017
Corpus_Christi_Bay	Bagre_marinus	U			532	640	10	4	25	10	2017
Aransas_Bay	Bagre_marinus	U			240	290	10	1	15	5	2018
Aransas_Bay	Bagre_marinus	U			405	495	10	1	15	5	2018
Aransas_Bay	Bagre_marinus	U			439	526	10	1	15	5	2018
Aransas_Bay	Bagre_marinus	U			475	565	15	1	15	5	2018
Aransas_Bay	Bagre_marinus	U			471	571	15	1	15	5	2018
Aransas_Bay	Bagre_marinus	U			385	475	10	2	15	5	2018
Aransas_Bay	Bagre_marinus	U			419	503	15	2	15	5	2018
Aransas_Bay	Bagre_marinus	U			420	510	10	2	15	5	2018
Aransas_Bay	Bagre_marinus	U			440	515	10	2	15	5	2018
Aransas_Bay	Bagre_marinus	U			429	523	15	2	15	5	2018
Aransas_Bay	Bagre_marinus	U			450	530	10	2	15	5	2018
Aransas_Bay	Bagre_marinus	U			460	540	10	2	15	5	2018
Aransas_Bay	Bagre_marinus	U			469	554	10	2	15	5	2018
Aransas_Bay	Bagre_marinus	U			495	585	10	2	15	5	2018
Aransas_Bay	Bagre_marinus	U			480	585	15	2	15	5	2018
Aransas_Bay	Bagre_marinus	U			260	290	15	3	15	5	2018
Aransas_Bay	Bagre_marinus	U			275	320	15	3	15	5	2018
Aransas_Bay	Bagre_marinus	U			290	350	10	3	15	5	2018
Aransas_Bay	Bagre_marinus	U			360	415	10	3	15	5	2018
Aransas_Bay	Bagre_marinus	U			355	430	10	3	15	5	2018
Aransas_Bay	Bagre_marinus	U			445	520	10	3	15	5	2018
Aransas_Bay	Bagre_marinus	U			435	520	15	3	15	5	2018
Aransas_Bay	Bagre_marinus	U			465	545	15	3	15	5	2018
Aransas_Bay	Bagre_marinus	U			445	555	10	3	15	5	2018
Aransas_Bay	Bagre_marinus	U			475	560	10	3	15	5	2018
Aransas_Bay	Bagre_marinus	U			470	565	10	3	15	5	2018
Aransas_Bay	Bagre_marinus	U			485	570	10	3	15	5	2018
Aransas_Bay	Bagre_marinus	U			510	610	15	3	15	5	2018
Aransas_Bay	Bagre_marinus	U			535	615	10	3	15	5	2018
Aransas_Bay	Bagre_marinus	U			515		15	3	15	5	2018
Aransas_Bay	Bagre_marinus	U			240	280	10	4	15	5	2018
Aransas_Bay	Bagre_marinus	U			330	405	10	4	15	5	2018
Aransas_Bay	Bagre_marinus	U			355	425	10	4	15	5	2018
Aransas_Bay	Bagre_marinus	U					10	4	15	5	2018
Corpus_Christi_Bay	Bagre_marinus	U			360	440	10	1	8	5	2018
Corpus_Christi_Bay	Bagre_marinus	U			390	470	10	1	8	5	2018
Corpus_Christi_Bay	Bagre_marinus	U			400	485	15	1	8	5	2018
Corpus_Christi_Bay	Bagre_marinus	U			400	485	10	1	8	5	2018
Corpus_Christi_Bay	Bagre_marinus	U			420	515	10	1	8	5	2018
Corpus_Christi_Bay	Bagre_marinus	U			430	520	15	1	8	5	2018
Corpus_Christi_Bay	Bagre_marinus	U			455	535	15	1	8	5	2018
Corpus_Christi_Bay	Bagre_marinus	U			480	560	15	1	8	5	2018
Corpus_Christi_Bay	Bagre_marinus	U			495	595	10	1	8	5	2018
Corpus_Christi_Bay	Bagre_marinus	U			505	600	15	1	8	5	2018
Corpus_Christi_Bay	Bagre_marinus	U			295	345	10	2	8	5	2018
Corpus_Christi_Bay	Bagre_marinus	U			370	470	10	2	8	5	2018
Corpus_Christi_Bay	Bagre_marinus	U			400	485	10	2	8	5	2018
Corpus_Christi_Bay	Bagre_marinus	U			415	515	15	2	8	5	2018
Corpus_Christi_Bay	Bagre_marinus	U			324	398	10	3	8	5	2018
Corpus_Christi_Bay	Bagre_marinus	U			415	495	15	3	8	5	2018
Corpus_Christi_Bay	Bagre_marinus	U			440	500	10	3	8	5	2018
Corpus_Christi_Bay	Bagre_marinus	U			471	566	15	3	8	5	2018
Corpus_Christi_Bay	Bagre_marinus	U			350	440	10	4	8	5	2018
Corpus_Christi_Bay	Bagre_marinus	U			380	480	15	4	8	5	2018
Corpus_Christi_Bay	Bagre_marinus	U			415	490	10	4	8	5	2018
Corpus_Christi_Bay	Bagre_marinus	U			408	495	15	4	8	5	2018
Corpus_Christi_Bay	Bagre_marinus	U			440	495	15	4	8	5	2018
Corpus_Christi_Bay	Bagre_marinus	U			420	505	10	4	8	5	2018
Aransas_Bay	Bagre_marinus	U					10	1	17	7	2018
Aransas_Bay	Bagre_marinus	U			495		10	1	17	7	2018
Aransas_Bay	Bagre_marinus	U			545		10	1	17	7	2018
Aransas_Bay	Bagre_marinus	U					15	1	17	7	2018
Aransas_Bay	Bagre_marinus	U			540		15	1	17	7	2018
Aransas_Bay	Bagre_marinus	U			451		10	1	17	7	2018
Aransas_Bay	Bagre_marinus	U			450		10	1	17	7	2018
Aransas_Bay	Bagre_marinus	U			565		10	1	17	7	2018
Aransas_Bay	Bagre_marinus	U					10	1	17	7	2018
Aransas_Bay	Bagre_marinus	U			555		15	1	17	7	2018
Aransas_Bay	Bagre_marinus	U			550		15	1	17	7	2018
Aransas_Bay	Bagre_marinus	U					10	1	17	7	2018
Aransas_Bay	Bagre_marinus	U			540		10	1	17	7	2018
Aransas_Bay	Bagre_marinus	U			368		10	1	17	7	2018
Aransas_Bay	Bagre_marinus	U			445	525	15	2	17	7	2018
Aransas_Bay	Bagre_marinus	U			440	530	10	2	17	7	2018
Aransas_Bay	Bagre_marinus	U			450	540	10	2	17	7	2018
Aransas_Bay	Bagre_marinus	U					10	2	17	7	2018
Aransas_Bay	Bagre_marinus	U			245	295	10	3	17	7	2018
Aransas_Bay	Bagre_marinus	U			285	350	10	3	17	7	2018
Aransas_Bay	Bagre_marinus	U			320	390	10	3	17	7	2018
Aransas_Bay	Bagre_marinus	U			360	435	10	3	17	7	2018
Aransas_Bay	Bagre_marinus	U			381	438	10	3	17	7	2018
Aransas_Bay	Bagre_marinus	U			380	445	10	3	17	7	2018
Aransas_Bay	Bagre_marinus	U			395	385	10	4	17	7	2018
Aransas_Bay	Bagre_marinus	U			395	475	10	4	17	7	2018
Aransas_Bay	Bagre_marinus	U			395	485	10	4	17	7	2018
Aransas_Bay	Bagre_marinus	U			420	489	10	4	17	7	2018
Aransas_Bay	Bagre_marinus	U			420	505	10	4	17	7	2018
Aransas_Bay	Bagre_marinus	U			440	515	10	4	17	7	2018
Aransas_Bay	Bagre_marinus	U			450	518	15	4	17	7	2018
Aransas_Bay	Bagre_marinus	U			465	520	10	4	17	7	2018
Aransas_Bay	Bagre_marinus	U			455	522	10	4	17	7	2018
Aransas_Bay	Bagre_marinus	U			460	550	10	4	17	7	2018
Corpus_Christi_Bay	Bagre_marinus	U			429	510	15	1	3	7	2018
Corpus_Christi_Bay	Bagre_marinus	U			435	515	15	1	3	7	2018
Corpus_Christi_Bay	Bagre_marinus	U			436	521	15	1	3	7	2018
Corpus_Christi_Bay	Bagre_marinus	U			444	529	10	1	3	7	2018
Corpus_Christi_Bay	Bagre_marinus	U			478	566	10	1	3	7	2018
Corpus_Christi_Bay	Bagre_marinus	U						1	3	7	2018
Corpus_Christi_Bay	Bagre_marinus	U					10	2	3	7	2018
Redfish_Bay	Bagre_marinus	U			260	322	10	1	21	8	2018
Redfish_Bay	Bagre_marinus	U			396	480	10	1	21	8	2018
Redfish_Bay	Bagre_marinus	U			410	490	10	1	21	8	2018
Redfish_Bay	Bagre_marinus	U			325	520	15	1	21	8	2018
Redfish_Bay	Bagre_marinus	U			465	550	10	1	21	8	2018
Redfish_Bay	Bagre_marinus	U			462	554	10	1	21	8	2018
Redfish_Bay	Bagre_marinus	U			463	559	10	1	21	8	2018
Redfish_Bay	Bagre_marinus	U			475	560	10	1	21	8	2018
Redfish_Bay	Bagre_marinus	U			473	562	10	1	21	8	2018
Redfish_Bay	Bagre_marinus	U			389	456	10	2	21	8	2018
Redfish_Bay	Bagre_marinus	U			396	457	10	2	21	8	2018
Redfish_Bay	Bagre_marinus	U			430	505	10	2	21	8	2018
Redfish_Bay	Bagre_marinus	U			473	507	10	2	21	8	2018
Redfish_Bay	Bagre_marinus	U			430	511	10	2	21	8	2018
Redfish_Bay	Bagre_marinus	U			326	512	10	2	21	8	2018
Redfish_Bay	Bagre_marinus	U			400	520	10	2	21	8	2018
Redfish_Bay	Bagre_marinus	U			460	530	15	2	21	8	2018
Redfish_Bay	Bagre_marinus	U			426	596	10	2	21	8	2018
Redfish_Bay	Bagre_marinus	U			470	599	15	2	21	8	2018
Redfish_Bay	Bagre_marinus	U			380	460	10	1	23	8	2018
Redfish_Bay	Bagre_marinus	U			410	470	10	1	23	8	2018
Redfish_Bay	Bagre_marinus	U			410	490	10	1	23	8	2018
Redfish_Bay	Bagre_marinus	U			420	513	10	1	23	8	2018
Redfish_Bay	Bagre_marinus	U			454	550	10	1	23	8	2018
Redfish_Bay	Bagre_marinus	U			370	440	10	2	23	8	2018
Redfish_Bay	Bagre_marinus	U			375	450	10	2	23	8	2018
Redfish_Bay	Bagre_marinus	U			391	474	10	2	23	8	2018
Redfish_Bay	Bagre_marinus	U			395	474	10	2	23	8	2018
Redfish_Bay	Bagre_marinus	U			420	505	10	2	23	8	2018
Redfish_Bay	Bagre_marinus	U			413	505	10	2	23	8	2018
Redfish_Bay	Bagre_marinus	U			425	511	10	2	23	8	2018
Redfish_Bay	Bagre_marinus	U			456	531	10	2	23	8	2018
Redfish_Bay	Bagre_marinus	U			440	535	10	2	23	8	2018
Redfish_Bay	Bagre_marinus	U			451	535	10	2	23	8	2018
Redfish_Bay	Bagre_marinus	U			473	541	10	2	23	8	2018
Redfish_Bay	Bagre_marinus	U			459	549	10	2	23	8	2018
Redfish_Bay	Bagre_marinus	U			460	550	10	2	23	8	2018
Redfish_Bay	Bagre_marinus	U			476	556	10	2	23	8	2018
Redfish_Bay	Bagre_marinus	U			469	557	10	2	23	8	2018
Redfish_Bay	Bagre_marinus	U			467	560	10	2	23	8	2018
Redfish_Bay	Bagre_marinus	U			470	565	10	2	23	8	2018
Redfish_Bay	Bagre_marinus	U			470	568	10	2	23	8	2018
Redfish_Bay	Bagre_marinus	U			490	570	10	2	23	8	2018
Redfish_Bay	Bagre_marinus	U			480	575	10	2	23	8	2018
Redfish_Bay	Bagre_marinus	U			485	575	10	2	23	8	2018
Redfish_Bay	Bagre_marinus	U			478	579	10	2	23	8	2018
Redfish_Bay	Bagre_marinus	U			490	580	10	2	23	8	2018
Redfish_Bay	Bagre_marinus	U			490	590	10	2	23	8	2018
Redfish_Bay	Bagre_marinus	U			510	596	10	2	23	8	2018
Redfish_Bay	Bagre_marinus	U			509	611	10	2	23	8	2018
Redfish_Bay	Bagre_marinus	U			325	386	10	3	23	8	2018
Redfish_Bay	Bagre_marinus	U			384	451	10	3	23	8	2018
Redfish_Bay	Bagre_marinus	U			386	451	10	3	23	8	2018
Redfish_Bay	Bagre_marinus	U			376	464	10	3	23	8	2018
Redfish_Bay	Bagre_marinus	U			390	474	10	3	23	8	2018
Redfish_Bay	Bagre_marinus	U			421	474	15	3	23	8	2018
Redfish_Bay	Bagre_marinus	U			389	476	10	3	23	8	2018
Redfish_Bay	Bagre_marinus	U			405	493	10	3	23	8	2018
Redfish_Bay	Bagre_marinus	U			438	516	10	3	23	8	2018
Redfish_Bay	Bagre_marinus	U			474	555	15	3	23	8	2018
Redfish_Bay	Bagre_marinus	U			480	562	10	3	23	8	2018
Redfish_Bay	Bagre_marinus	U			509	608	15	3	23	8	2018
Redfish_Bay	Bagre_marinus	U			384	461	10	4	23	8	2018
Redfish_Bay	Bagre_marinus	U			441	512	10	4	23	8	2018
Redfish_Bay	Bagre_marinus	U			424	526	10	4	23	8	2018
Redfish_Bay	Bagre_marinus	U			436	526	15	4	23	8	2018
Redfish_Bay	Bagre_marinus	U			450	531	10	4	23	8	2018
Redfish_Bay	Bagre_marinus	U			446	531	10	4	23	8	2018
Redfish_Bay	Bagre_marinus	U			451	534	10	4	23	8	2018
Redfish_Bay	Bagre_marinus	U			452	535	10	4	23	8	2018
Redfish_Bay	Bagre_marinus	U			416	540	10	4	23	8	2018
Redfish_Bay	Bagre_marinus	U			451	542	10	4	23	8	2018
Redfish_Bay	Bagre_marinus	U			456	542	10	4	23	8	2018
Redfish_Bay	Bagre_marinus	U			456	544	10	4	23	8	2018
Redfish_Bay	Bagre_marinus	U			470	555	10	4	23	8	2018
